person-id	start_time	completion_time	background	ethical_agreement	sd_bake_experience	sd_bake_last_time	yeast_bake_experience	yeast_bake_last_time	sd_stor_loc	sd_stor_temp	no_pets	guinea pig	cat	dog	turtle	fish	pets	plants	plants_in_sd_room	siblings	age_siblings	other_fermentations	hands_disinfect	hands_wahsh_water	hands_wash_soap	hands_cream	handedness	biological_sex	age	hands_injuries	hands_injuries_treatments	diversity_assumption	latitude	longitude	house_type	garden	dist_agricultural_field	dist_farm	day7_pH	day7_TTA	day7_LAB	day7_yeast	day14_pH	day14_TTA	day14_LAB	day14_yeast	day21_pH	day21_TTA	day21_LAB	day21_yeast	day7_pH_home	day7_leavening	day7_aromas	day7_motivation	day7_observations	day14_pH_home	day14_leavening	day14_aromas	day14_motivation	day14_observations	day21_pH_home	day21_leavening	day21_aromas	day21_motivation	day21_observations	ALCOHOLIC_D7	ANIMAL FEED_D7	ANIMAL STABLE_D7	APPLE_D7	BANANA_D7	BEER_D7	BERRIES_D7	BREAD_D7	BUTTER MILK_D7	BUTYRIC ACID_D7	CAPERS_D7	CARAMEL_D7	CHICKPEA_D7	CORN_D7	FARM_D7	GLUE_D7	GRAIN FIELD_D7	HAY_D7	HAZELNUT_D7	LACTIC ACID_D7	LEMON_D7	MATURED HARD CHEESE_D7	MOIST WOOD_D7	MOLDY_D7	PAINT_D7	PEANUT_D7	PICKLED VEGETABLES_D7	PINEAPPLE_D7	PORRIDGE_D7	RED WINE_D7	RICE_D7	ROOT VEGETABLES_D7	SMOKED_D7	SOIL_D7	SOUR CREAM_D7	SWEATY FEET_D7	SYNTHETIC_D7	TOASTED BREAD_D7	UNRIPE FRUITS_D7	URINE_D7	VEGETAL_D7	VINEGAR_D7	WHOLE GRAIN_D7	YEASTY_D7	YOGHURT_D7	ALCOHOLIC_D14	ANIMAL FEED_D14	ANIMAL STABLE_D14	APPLE_D14	BANANA_D14	BEER_D14	BERRIES_D14	BREAD_D14	BUTTER MILK_D14	BUTYRIC ACID_D14	CAPERS_D14	CARAMEL_D14	CHICKPEA_D14	CORN_D14	FARM_D14	GLUE_D14	GRAIN FIELD_D14	HAY_D14	HAZELNUT_D14	LACTIC ACID_D14	LEMON_D14	MATURED HARD CHEESE_D14	MOIST WOOD_D14	MOLDY_D14	PAINT_D14	PEANUT_D14	PICKLED VEGETABLES_D14	PINEAPPLE_D14	PORRIDGE_D14	RED WINE_D14	RICE_D14	ROOT VEGETABLES_D14	SMOKED_D14	SOIL_D14	SOUR CREAM_D14	SWEATY FEET_D14	SYNTHETIC_D14	TOASTED BREAD_D14	UNRIPE FRUITS_D14	URINE_D14	VEGETAL_D14	VINEGAR_D14	WHOLE GRAIN_D14	YEASTY_D14	YOGHURT_D14	ALCOHOLIC_D21	ANIMAL FEED_D21	ANIMAL STABLE_D21	APPLE_D21	BANANA_D21	BEER_D21	BERRIES_D21	BREAD_D21	BUTTER MILK_D21	BUTYRIC ACID_D21	CAPERS_D21	CARAMEL_D21	CHICKPEA_D21	CORN_D21	FARM_D21	GLUE_D21	GRAIN FIELD_D21	HAY_D21	HAZELNUT_D21	LACTIC ACID_D21	LEMON_D21	MATURED HARD CHEESE_D21	MOIST WOOD_D21	MOLDY_D21	PAINT_D21	PEANUT_D21	PICKLED VEGETABLES_D21	PINEAPPLE_D21	PORRIDGE_D21	RED WINE_D21	RICE_D21	ROOT VEGETABLES_D21	SMOKED_D21	SOIL_D21	SOUR CREAM_D21	SWEATY FEET_D21	SYNTHETIC_D21	TOASTED BREAD_D21	UNRIPE FRUITS_D21	URINE_D21	VEGETAL_D21	VINEGAR_D21	WHOLE GRAIN_D21	YEASTY_D21	YOGHURT_D21	PORRIDGE_D28	WHOLE GRAIN_D28	HAY_D28	BREAD_D28	CORN_D28	RICE_D28	GRAIN FIELD_D28	ALCOHOLIC_D28	YEASTY_D28	BEER_D28	RED WINE_D28	ROOT VEGETABLES_D28	CHICKPEA_D28	LEAVES_D28	UNRIPE FRUITS_D28	VEGETAL_D28	GRASS_D28	ANIMAL FEED_D28	ANIMAL STABLE_D28	MANURE_D28	FARM_D28	GLUE_D28	PAINT_D28	SYNTHETIC_D28	PLASTIC_D28	AMMONIA_D28	SWEATY FEET_D28	BUTYRIC ACID_D28	VOMIT_D28	FART_D28	URINE_D28	TROPICAL FRUITS_D28	BERRIES_D28	BANANA_D28	PINEAPPLE_D28	APPLE_D28	BURNED_D28	CARAMEL_D28	TOASTED BREAD_D28	SMOKED_D28	SILAGE/FERMENTED GRASS_D28	CAPERS_D28	LEMON_D28	VINEGAR_D28	PICKLED VEGETABLES_D28	FISHY_D28	MINERALS_D28	SEAWEED_D28	SOIL_D28	MOIST WOOD_D28	MOLDY_D28	LACTIC ACID_D28	YOGHURT_D28	MATURED HARD CHEESE_D28	BUTTER MILK_D28	SOUR CREAM_D28	HAZELNUT_D28	PEANUT_D28	fluid_D28	viscous_D28	semifluid_D28	compact_D28	creamy_D28	sticky_D28	lumpy_D28	elastic_D28	slimy_D28	small_bubbles_D28	medium_bubbles_D28	large_bubbles_D28	few_bubbles_D28	many_bubbles_D28	dayx_leavening_D28	dayx_pH_D28	grain_cereal_score_D28	fermented_score_D28	veggie_score_D28	animal_score_D28	chemical_score_D28	body_odour_score_D28	fruity_score_D28	maillard_score_D28	sour_score_D28	ocean_score_D28	earthy_score_D28	fermented_dairy_score_D28	nutty_score_D28
1723	6.18.24 21:50:12	6.18.24 21:54:25	sterile	I agree.	no		yes	4.13.2024	fermentation chamber	22.0				1.0	1.0		dog;turtles;	yes	no	yes	21;	none;	2.0	10.0	8.0	1.0	right	M	19.0	sprain;	none;		47.35343689	8.284378045	apartment	yes	100.0	100.0	3.72	10.22	10.58883173	4.877946952	3.93	15.57	10.23400885	5.77815125	4.03	11.51	10.20139712	6.240426473																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	3.86	2.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
1724	6.25.24 21:09:52	6.25.24 21:13:50	sterile	I agree.	no		yes	5.16.2024	bedroom	21.0	1.0						none;	yes	yes	yes	14;	none;	2.0	4.0	5.0	2.0	right	F	20.0	no;	none;	I often disinfect my hands out of habit.	47.34760903	8.289553975	apartment	yes	500.0	1500.0	3.62	14.44	10.16286719	6.826074803	3.67	14.78	10.23996315	6.356161856	3.79	15.44	10.3539688	5.083630114																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.6	3.86	0.0	0.0	1.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
1725	06.09.2024 13:21	06.09.2024 13:25	sterile	I agree.	yes	06.03.2024	yes	02.05.2024	kitchen counter	22.0	1.0						none;	yes	no	yes	21;	kombucha;kefir;ginger beer;	0.0	2.0	5.0	0.0	right	F	25.0	no;	none;	Work with fermentations daily	47.38283217	8.553007975	apartment	no	1500.0	1500.0	3.84	8.06	10.80345712	2.84509804	3.88	13.49	10.14759797	6.929418926	3.77	17.02	10.06818586	6.641396919	4.4	0.5	Grainfield;Vegetable;Unripe fruits;Yogurt;	9.0	Relatively liquid, lots of small bubbles (very airy but volume hasn't increased much)	4.4	1.5	Vegetable;Unripe fruits;Lactic acid;Buttermilk;Vinegar;Pickled vegetables;	9.0		4.4	2.5	Vegetable;Unripe fruits;Lactic acid;	9.0	Opened massively, big bubbles	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.3	3.74	1.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
1726	06.08.2024 14:28	06.08.2024 14:33	sterile	I agree.	no		no		kitchen counter	21.0	1.0						none;	yes	yes	no		water kefir;	0.0	0.0	6.0	0.0	right	M	27.0	no;	none;	my phd is on sourdough	47.38534588	8.54863486	apartment	no	1500.0	1500.0	3.64	13.44	10.41626519	5.059672337	3.8	16.1	10.26700634	6.463756376	3.88	12.18	10.45331834	7.108217815	4.6	1.0	bread;grain field;buttermilk;yeast;caramel;	7.0	remains unchanged sensorially from Day 0	4.3		Bread;Hazelnut;Caramel;Buttermilk;	7.0	it still smells the same as the one from Day 7. which is to say, very pleasant (buttery almost) and i would eat the starter raw if i could						0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.6	3.76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
1801	6.20.24 10:36:45	6.20.24 10:41:46	non-sterile	I agree.	no		yes		kitchen counter	22.0	1.0						none;	yes	yes	yes	16;	kimchi;	0.0	3.0	3.0	1.0	right	F	18.0	no;	none;	Club gymnastics contact with lots of sweating people and children	47.30224955	8.390440229	detached house	yes	50.0	500.0	3.64	12.91	10.74818803	6.137794523	3.64	19.12	10.24474763	6.897627091					4.2	0.4	bread;porridge;lactic acid;yoghurt;	6.0		4.4	0.5	Vinegar;	6.0							0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																							
1802	6.18.24 17:33:07	6.18.24 17:36:45	non-sterile	I agree.	yes	06.01.2020	yes	05.02.2024	kitchen counter	23.0				1.0			dog;	yes	no	yes	17;	none;	2.0	5.0	2.0	1.0	right	F	18.0	no;	none;	My dog, on the train and at the station (touch the area)	47.1510313	8.391475344	detached house	yes	10.0	50.0	3.61	18.35	10.84633711	6.558820937	3.7	17.15	10.02283989	6.990800471	3.95	11.6	10.30823376	6.946511765	4.4	0.3	vinegar;capers;	5.0		4.2	0.0	Vinegar;	5.0		4.2	1.0	vinegar;beer;	5.0		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.6	3.86	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
1803			non-sterile																									M											3.71	14.8	10.78103694	6.745516151	3.7	16.73	10.80262963	6.781739593	4.0	13.9	10.1610986	6.799527892																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	3.74	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
1804	6.20.24 10:28:36	6.20.24 10:37:27	non-sterile	I agree.	yes		yes		warm place	23.0	1.0						none;	no		yes	21;	none;	2.0	5.0	5.0	2.0	right	F	19.0	cut(s);	disinfectant cream;		47.3502646	8.336552475	detached house	yes	1500.0	1500.0	3.7	17.12	10.67209786	6.413370909	3.7	18.51	10.70891138	6.676052057	3.74	22.6	10.0306092	5.317762589	4.1	0.8	lactic acid; vinegar; butyric acid;	7.0		4.4	0.6	Yeast;Alcoholic;	5.0							0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.4	3.81	2.0	0.0	2.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1805			non-sterile																									F											3.63	18.0	10.74036269	6.510508599	3.73	17.25	10.51982799	6.507844412																				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																							
1806	6.19.24 10:41:02	6.19.24 12:47:04	non-sterile	I agree.	no		yes	12.01.2024	kitchen counter	24.0	1.0						none;	yes	yes	yes	15;	none;	2.0	3.0	4.0	1.0	right	F	18.0	no;	none;	-	47.35898915	8.275592675	apartment	no	50.0	1000.0	3.75	15.16	10.82736927	7.105255506	3.71	15.8	10.42529708	5.477121255	3.61	18.7	10.05220746	6.439256055	4.7	1.6	Sauerrahm;	8.0		4.1	1.2	Alcoholic;Beer;	9.0		4.4	1.2	lactic acid;	8.0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.9	3.73	0.0	0.0	1.0	0.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
1807	6.18.24 22:19:14	6.18.24 22:22:50	non-sterile	I agree.	no		no		kitchen counter	23.0	1.0						none;	no		yes	15;	none;	1.0	5.0	3.0	0.0	right	M	18.0	no;	disinfectant cream;		47.26173815	8.374132213	detached house	yes	50.0	100.0					3.73	15.56	10.47712125	6.477121255	3.82	17.3	9.947060415	6.520986747						4.5	5.0	Vinegar;Mature hard cheese;Whole grain;Bread;Animal feed;Butyric acid;Yeast;	8.0		4.5	2.5	Bread;Oatmeal;Lactic acid;Buttermilk;Mature hard cheese;Yeast;Vinegar;Butyric acid;Animal feed;Farm;	8.0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.1	3.77	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1808	6.20.24 7:16:42	6.20.24 7:21:02	non-sterile	I agree.	no		yes		kitchen counter	24.0			1.0				cat;	yes	yes	yes	12;	none;	1.0	6.0	2.0	0.0	right	M	18.0	no;	none;		47.34910397	8.35616796	apartment	no	50.0	100.0	3.77	15.5	10.5289167	6.864071381	3.89	15.79	10.39012721	3.477121255					4.4	0.4	Sweaty Feet;Farm;	6.0												0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																							
1809			non-sterile																									F															3.83	10.75	10.49276039	7.23299611	3.9	10.2	10.42313871	7.198613541	4.1	0.7	Vinegar;Red Wine;Yeast;Pickled Vegetables;Sweaty Feet;	9.0	It rose quickly.	4.4	0.5	Oatmeal;Whole grains;Grain field;Lactic acid;Yogurt;Buttermilk;Sour cream;Alcoholic;Yeast;Beer;Red wine;Vinegar;Urine;	9.0		4.2	0.8	Adhesive;Paint;Animal stable;Butyric acid;Lemon;Vinegar;Red wine;Beer;Yeast;Berries;Corn;	10.0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.7	3.75	0.0	2.0	0.0	0.0	1.0	0.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0
